Course_Link,Image-wrapper_hti-1,image-module_image__1vzg2 src,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Ribbon-module_wrapper__312EV
https://www.futurelearn.com/courses/programming-applications-with-python-libraries-and-web-scraping,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/84/a8/thumbnail_84a86ee7-2a8e-41f5-be1a-e7c5afebbcd7.jpg"" alt=""Man working on two screens of code.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Programming Applications with Python: Libraries and Web Scraping,,,4 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/programming-applications-with-python-working-with-files,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/34/18/thumbnail_3418e3b4-21bb-45a3-8d5b-fb2c78d65ed2.jpg"" alt="" Woman in a stripy top looking at a computer screen.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Programming Applications with Python: Working with Files,,,4 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/programming-essentials-with-python-cloud-technology-and-saas,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/76/c8/thumbnail_76c82abd-cdeb-4270-b978-9fad9b58409f.jpg"" alt=""Person with headphones round their neck looking at a computer screen.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Programming Essentials with Python: Cloud Technology and SaaS,,,4 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/programming-essentials-with-python-matplotlib-and-seaborn,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7f/0d/thumbnail_7f0d4c86-cbf2-4a6b-8fd1-7daf9d65f02a.jpg"" alt=""Person working at a desktop computer.""/>",https://ugc.futurelearn.com/uploads/images/7f/0d/thumbnail_7f0d4c86-cbf2-4a6b-8fd1-7daf9d65f02a.jpg,FutureLearn,Programming Essentials with Python: Matplotlib and Seaborn,,,4 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/programming-essentials-with-python-source-code-and-solutions-architecture,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/16/56/thumbnail_16564ca2-94b4-4609-9b44-c68a8653c5a0.jpg"" alt=""Person using a keyboard at a desktop computer.""/>",https://ugc.futurelearn.com/uploads/images/16/56/thumbnail_16564ca2-94b4-4609-9b44-c68a8653c5a0.jpg,FutureLearn,Programming Essentials with Python: Source Code and Solutions Architecture,,,4 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/the-future-of-network-defence-management-et,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/9a/13/thumbnail_9a1373e9-b031-4ff4-bbee-b4623d58906b.jpg"" alt=""""/>",https://ugc.futurelearn.com/uploads/images/9a/13/thumbnail_9a1373e9-b031-4ff4-bbee-b4623d58906b.jpg,Coventry University,The Future of Network Security and Defence,,,2 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/computervisionandimageanalysis-advancedai,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/09/58/thumbnail_095897e9-f83f-42e5-8f58-576104b0171f.jpg"" alt=""""/>",https://ugc.futurelearn.com/uploads/images/09/58/thumbnail_095897e9-f83f-42e5-8f58-576104b0171f.jpg,"CloudSwyft Global Systems, Inc.",Applied Artificial Intelligence: Computer Vision and Image Analysis,,,4 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-natural-language-processing-advanced,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/9f/1b/thumbnail_9f1b4315-ece2-4363-9501-5d71e073dc33.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Applied Artificial Intelligence: Natural Language Processing,,,3 weeks,6 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/speech-recognition-systems,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7f/29/thumbnail_7f295301-510b-4999-826d-e447ca356877.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Applied Artificial Intelligence: Speech Recognition Systems,,,3 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/datasciemethodsonpl-ethics,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/14/8e/thumbnail_148e9c1d-b7a7-4ad1-a997-a83902a38ae0.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Data Science Research Methods Using Python Programming,,,3 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-ai-ethics,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/40/bb/thumbnail_40bb47a8-845b-4910-ad14-5c31109e3a61.jpg"" alt=""Azure AI Engineer Course Run Thumbnail""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Designing and Implementing an Azure AI Solution,,,3 weeks,6 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/ethicsandlawindataandanalytics,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/4d/53/thumbnail_4d534cb2-e570-4fc7-8fe2-a1fd3447ded0.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Ethics and Law in Data and Analytics,,,3 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-ethics,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/49/84/thumbnail_498448a5-e340-4bc3-b005-e04ce385bcf6.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Principles of Machine Learning with Python Programming,,,5 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-advancedai,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/3d/28/thumbnail_3d28942d-f73f-4db3-9582-4b659534ffde.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Future Ready: Using Python Programming to Explore the Principles of Machine Learning,,,5 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/systems-thinking-for-sustainability-framework-for-integrated-development,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/4e/fc/thumbnail_4efcc985-ca6a-498b-9db1-ce391adf16a1.jpg"" alt=""Creative design thinking session showing a mapping exercise to solve sustainability issues. The person is drawing flows using the framework for systemic design trying to achieve sustainable impact. This process can be applied to circular economy.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Except Integrated Sustainability,Systems Thinking for Sustainability: Practical Application of the SiD Method,,,6 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/introduction-to-python-deep-learning,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/a3/b6/thumbnail_a3b6f3d1-54dc-4c79-8559-72a57ada3dfd.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",AI Programming with Python for Beginners,,,3 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-ai,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/31/c1/thumbnail_31c1eb21-e0ee-49d7-8a21-021b039a8431.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",AI and Machine Learning Algorithms Using Python,,,5 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-azure-cloud-fundamentals-data-science,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/c2/be/thumbnail_c2be9dac-6c74-4317-bc8c-e61836a9e517.jpg"" alt=""A man sitting with headphones in front of a computer. The image is labeled Cloudswyft.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Azure Cloud Fundamentals for Data Science with Python,,,2 weeks,6 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/crm-fundamentals-and-practice-introduction-to-salesforce,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/24/f8/thumbnail_24f8328d-821d-4db0-ab0e-47c47b8d6c5e.jpg"" alt=""A woman wearing a headset.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,CRM Fundamentals and Practice: Introduction to Salesforce,,,4 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/crm-fundamentals-and-practice-salesforce-reports-objects-data-management,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/e6/eb/thumbnail_e6ebcc5a-1b87-4ed8-b632-6e805823e767.jpg"" alt=""Someone writing and using a tablet to look at some charts.""/>",https://ugc.futurelearn.com/uploads/images/e6/eb/thumbnail_e6ebcc5a-1b87-4ed8-b632-6e805823e767.jpg,FutureLearn,"CRM Fundamentals and Practice: Salesforce Reports, Objects, and Data Management",,,4 weeks,4 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/big-issues-future-secure-development-et,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/5b/a4/thumbnail_5ba40679-5a3f-4a05-b34d-8b5fe52dbe8a.jpg"" alt=""""/>",https://ugc.futurelearn.com/uploads/images/5b/a4/thumbnail_5ba40679-5a3f-4a05-b34d-8b5fe52dbe8a.jpg,Coventry University,Current Issues in Secure Development,,,2 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/common-cybersecurity-attacks-and-defense-strategies,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/d2/7d/thumbnail_d27daf26-b1be-49bb-b480-becaca3429cb.jpg"" alt=""""/>",https://ugc.futurelearn.com/uploads/images/d2/7d/thumbnail_d27daf26-b1be-49bb-b480-becaca3429cb.jpg,EC-Council,Cyber Security Foundations: Common Malware Attacks and Defense Strategies,,,4 weeks,2 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/identity-and-access-management-part-1,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/3b/1a/thumbnail_3b1a5403-3e24-4cff-82f7-93df82f3354e.jpg"" alt=""""/>",https://ugc.futurelearn.com/uploads/images/3b/1a/thumbnail_3b1a5403-3e24-4cff-82f7-93df82f3354e.jpg,EC-Council,Cyber Security Foundations: Identity and Access Management,,,4 weeks,2 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/identity-and-access-management-part-2,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/ed/29/thumbnail_ed29f2c6-31cf-4f64-8660-f7feaf413c16.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",EC-Council,Cyber Security Foundations: Reinforcing Identity and Access Management,,,4 weeks,2 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/introduction-to-cybersecurity,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/86/96/thumbnail_8696ca82-3cc0-47ab-8a13-5a78a59ef467.jpg"" alt=""An overhead shot of someone working at a desk on multiple devices - mobile, desktop and laptop""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",EC-Council,Cyber Security Foundations: Why Cyber Security is Important,,,3 weeks,2 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/querying-data-with-transact-sql-et2,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/8f/67/thumbnail_8f675c5f-3c2a-47a7-b7fb-994c45fe4613.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Data Query with Transact-SQL with Python,,,4 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cloudswyft-msft-dv-a-practical-approach-for-absolute-beginners,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/2f/c6/thumbnail_2fc6f54f-f58f-4d0f-92bf-2979dfba3a29.jpg"" alt=""Men with glasses looking at a computer screen and pointing at a graph""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Data Visualisation Fundamentals for Absolute Beginners,,,2 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/introducton-to-ai-deep-learning,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/8d/d1/thumbnail_8dd14820-6644-4c5f-9c9c-c3ded561bdef.jpg"" alt=""Artificial Intelligence""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Deep Learning on Azure with Python: AI for Beginners,,,3 weeks,6 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/deep-learning-explained,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/07/14/thumbnail_07146fcd-c441-4618-b728-6739772128e2.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Deep Learning on Azure with Python: Introduction to Deep Learning,,,4 weeks,5 hrs per week,,Part of an ExpertTrack
